,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado
140,1,42,blancas,8/4k3/1p2p1p1/1P3p2/2r5/2NKP3/2R3P1/8 b - - 1 42,Kd3,"PovScore(Cp(-393), BLACK)",c4c7,0
141,1,42,negras,8/4k3/1p2p1p1/1P3p2/1r6/2NKP3/2R3P1/8 w - - 2 43,Rb4,"PovScore(Cp(+423), WHITE)",g2g3,0
142,1,43,blancas,8/4k3/1p2p1p1/1P3p2/1r6/2NKP3/R5P1/8 b - - 3 43,Ra2,"PovScore(Cp(-408), BLACK)",e7f6,0
143,1,43,negras,8/8/1p2pkp1/1P3p2/1r6/2NKP3/R5P1/8 w - - 4 44,Kf6,"PovScore(Cp(+508), WHITE)",a2a8,0
144,1,44,blancas,8/8/Rp2pkp1/1P3p2/1r6/2NKP3/6P1/8 b - - 5 44,Ra6,"PovScore(Cp(-466), BLACK)",f6e5,0
145,1,44,negras,8/8/Rp2pkp1/1P3p2/8/2NKP3/1r4P1/8 w - - 6 45,Rb2,"PovScore(Cp(+512), WHITE)",g2g3,0
146,1,45,blancas,8/8/1R2pkp1/1P3p2/8/2NKP3/1r4P1/8 b - - 0 45,Rxb6,"PovScore(Cp(-432), BLACK)",b2b3,0
147,1,45,negras,8/8/1R2pkp1/1P3p2/8/2NKP3/6r1/8 w - - 0 46,Rxg2,"PovScore(Cp(+558), WHITE)",b6c6,0
148,1,46,blancas,8/8/1R2pkp1/1P1N1p2/8/3KP3/6r1/8 b - - 1 46,Nd5+,"PovScore(Cp(-460), BLACK)",f6e5,0
149,1,46,negras,8/8/1R2p1p1/1P1Nkp2/8/3KP3/6r1/8 w - - 2 47,Ke5,"PovScore(Cp(+878), WHITE)",d5f4,0
150,1,47,blancas,8/8/1R2p1p1/1P2kp2/5N2/3KP3/6r1/8 b - - 3 47,Nf4,"PovScore(Cp(-826), BLACK)",g2d2,0
151,2,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,"PovScore(Cp(-46), BLACK)",e7e5,0
152,2,1,negras,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e5,"PovScore(Cp(+35), WHITE)",g1f3,0
153,2,2,blancas,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3,"PovScore(Cp(-51), BLACK)",b8c6,0
154,2,2,negras,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Nc6,"PovScore(Cp(+26), WHITE)",f1c4,0
155,2,3,blancas,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Bb5,"PovScore(Cp(-45), BLACK)",g8f6,0
156,2,3,negras,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,Nf6,"PovScore(Cp(+30), WHITE)",b1c3,0
157,2,4,blancas,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,d3,"PovScore(Cp(-24), BLACK)",f8c5,0
158,2,4,negras,r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,Bc5,"PovScore(Cp(+75), WHITE)",e1g1,0
159,2,5,blancas,r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 5,c3,"PovScore(Cp(+26), BLACK)",e8g8,0
160,2,5,negras,r1bqk2r/ppp2ppp/2n2n2/1Bbpp3/4P3/2PP1N2/PP3PPP/RNBQK2R w KQkq - 0 6,d5,"PovScore(Cp(+69), WHITE)",f3e5,0
161,2,6,blancas,r1bqk2r/ppp2ppp/2n2n2/1Bbpp3/4P3/2PP1N2/PP2QPPP/RNB1K2R b KQkq - 1 6,Qe2,"PovScore(Cp(+28), BLACK)",e8g8,0
162,2,6,negras,r1bqk2r/ppp2ppp/2n2n2/1Bb1p3/4p3/2PP1N2/PP2QPPP/RNB1K2R w KQkq - 0 7,dxe4,"PovScore(Cp(+44), WHITE)",d3e4,0
163,2,7,blancas,r1bqk2r/ppp2ppp/2n2n2/1Bb1p3/4P3/2P2N2/PP2QPPP/RNB1K2R b KQkq - 0 7,dxe4,"PovScore(Cp(-17), BLACK)",e8g8,0
164,2,7,negras,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P1b1/2P2N2/PP2QPPP/RNB1K2R w KQkq - 1 8,Bg4,"PovScore(Cp(+129), WHITE)",b1d2,0
165,2,8,blancas,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P1b1/2P2N1P/PP2QPP1/RNB1K2R b KQkq - 0 8,h3,"PovScore(Cp(-54), BLACK)",g4f3,0
166,2,8,negras,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P3/2P2b1P/PP2QPP1/RNB1K2R w KQkq - 0 9,Bxf3,"PovScore(Cp(+73), WHITE)",e2f3,0
167,2,9,blancas,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P3/2P2Q1P/PP3PP1/RNB1K2R b KQkq - 0 9,Qxf3,"PovScore(Cp(-66), BLACK)",a7a6,0
168,2,9,negras,r2qk2r/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP3PP1/RNB1K2R w KQkq - 0 10,h6,"PovScore(Cp(+71), WHITE)",b5a4,0
169,2,10,blancas,r2qk2r/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B1K2R b KQkq - 1 10,Nd2,"PovScore(Cp(-86), BLACK)",e8g8,0
170,2,10,negras,r2q1rk1/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B1K2R w KQ - 2 11,O-O,"PovScore(Cp(+95), WHITE)",d2b3,0
171,2,11,blancas,r2q1rk1/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 b - - 3 11,O-O,"PovScore(Cp(-37), BLACK)",c5b6,0
172,2,11,negras,r2q1rk1/1pp2pp1/p1n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 w - - 0 12,a6,"PovScore(Cp(+65), WHITE)",b5c6,0
173,2,12,blancas,r2q1rk1/1pp2pp1/p1B2n1p/2b1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 b - - 0 12,Bxc6,"PovScore(Cp(-81), BLACK)",b7c6,0
174,2,12,negras,r2q1rk1/2p2pp1/p1p2n1p/2b1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 w - - 0 13,bxc6,"PovScore(Cp(+105), WHITE)",d2b3,0
175,2,13,blancas,r2q1rk1/2p2pp1/p1p2n1p/2b1p3/2N1P3/2P2Q1P/PP3PP1/R1B2RK1 b - - 1 13,Nc4,"PovScore(Cp(-53), BLACK)",f8e8,0
176,2,13,negras,r4rk1/2p1qpp1/p1p2n1p/2b1p3/2N1P3/2P2Q1P/PP3PP1/R1B2RK1 w - - 2 14,Qe7,"PovScore(Cp(+82), WHITE)",b2b4,0
177,2,14,blancas,r4rk1/2p1qpp1/p1p2n1p/2b1pQ2/2N1P3/2P4P/PP3PP1/R1B2RK1 b - - 3 14,Qf5,"PovScore(Cp(-55), BLACK)",f8e8,0
178,2,14,negras,r4rk1/2p2pp1/p1p1qn1p/2b1pQ2/2N1P3/2P4P/PP3PP1/R1B2RK1 w - - 4 15,Qe6,"PovScore(Cp(+124), WHITE)",c4e5,0
179,2,15,blancas,r4rk1/2p2pp1/p1p1Qn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B2RK1 b - - 0 15,Qxe6,"PovScore(Cp(+11), BLACK)",f7e6,0
180,2,15,negras,r4rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B2RK1 w - - 0 16,fxe6,"PovScore(Cp(+162), WHITE)",b2b4,0
181,2,16,blancas,r4rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B1R1K1 b - - 1 16,Re1,"PovScore(Cp(-121), BLACK)",c5f2,0
182,2,16,negras,3r1rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B1R1K1 w - - 2 17,Rad8,"PovScore(Cp(+199), WHITE)",b2b4,0
183,2,17,blancas,3r1rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P1B2P/PP3PP1/R3R1K1 b - - 3 17,Be3,"PovScore(Cp(-78), BLACK)",f6e4,0
184,2,17,negras,3r1rk1/2p3p1/p1p1pn1p/4p3/2N1P3/2P1b2P/PP3PP1/R3R1K1 w - - 0 18,Bxe3,"PovScore(Cp(+213), WHITE)",e1e3,0
185,2,18,blancas,3r1rk1/2p3p1/p1p1pn1p/4p3/2N1P3/2P1R2P/PP3PP1/R5K1 b - - 0 18,Rxe3,"PovScore(Cp(-324), BLACK)",f6e4,0
186,2,18,negras,3r1rk1/2pn2p1/p1p1p2p/4p3/2N1P3/2P1R2P/PP3PP1/R5K1 w - - 1 19,Nd7,"PovScore(Cp(+213), WHITE)",c4a5,0
187,2,19,blancas,3r1rk1/2pn2p1/p1p1p2p/4p3/2N1P3/2P1R2P/PP3PP1/3R2K1 b - - 2 19,Rd1,"PovScore(Cp(-120), BLACK)",d7c5,0
188,2,19,negras,3r1rk1/2pn2p1/p3p2p/2p1p3/2N1P3/2P1R2P/PP3PP1/3R2K1 w - - 0 20,c5,"PovScore(Cp(+652), WHITE)",e3d3,0
189,2,20,blancas,3r1rk1/2pn2p1/p3p2p/2p1p3/2N1P3/2PR3P/PP3PP1/3R2K1 b - - 1 20,Red3,"PovScore(Cp(-649), BLACK)",f8f7,0
190,2,20,negras,3r1rk1/2p3p1/pn2p2p/2p1p3/2N1P3/2PR3P/PP3PP1/3R2K1 w - - 2 21,Nb6,"PovScore(Cp(+768), WHITE)",d3d8,0
191,2,21,blancas,3R1rk1/2p3p1/pn2p2p/2p1p3/2N1P3/2P4P/PP3PP1/3R2K1 b - - 0 21,Rxd8,"PovScore(Cp(-681), BLACK)",b6c4,0
192,2,21,negras,3R1rk1/2p3p1/p3p2p/2p1p3/2n1P3/2P4P/PP3PP1/3R2K1 w - - 0 22,Nxc4,"PovScore(Cp(+766), WHITE)",d8f8,0
193,2,22,blancas,3R1rk1/2pR2p1/p3p2p/2p1p3/2n1P3/2P4P/PP3PP1/6K1 b - - 1 22,R1d7,"PovScore(Cp(-739), BLACK)",c4b2,0
194,2,22,negras,3R1rk1/2pR2p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 w - - 2 23,Nd6,"PovScore(Cp(+762), WHITE)",d8f8,0
195,2,23,blancas,5Rk1/2pR2p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 b - - 0 23,Rxf8+,"PovScore(Cp(-781), BLACK)",g8f8,0
196,2,23,negras,5k2/2pR2p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 w - - 0 24,Kxf8,"PovScore(Cp(+795), WHITE)",h3h4,0
197,2,24,blancas,5k2/2R3p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 b - - 0 24,Rxc7,"PovScore(Cp(-879), BLACK)",d6c8,0
198,2,24,negras,5k2/2R3p1/p3p2p/2p1p3/4n3/2P4P/PP3PP1/6K1 w - - 0 25,Nxe4,"PovScore(Cp(+844), WHITE)",a2a4,0
199,2,25,blancas,5k2/R5p1/p3p2p/2p1p3/4n3/2P4P/PP3PP1/6K1 b - - 1 25,Ra7,"PovScore(Cp(-833), BLACK)",e4c3,0
200,2,25,negras,5k2/R5p1/p3p2p/4p3/2p1n3/2P4P/PP3PP1/6K1 w - - 0 26,c4,"PovScore(Cp(+835), WHITE)",a7a6,0
201,2,26,blancas,5k2/6p1/R3p2p/4p3/2p1n3/2P4P/PP3PP1/6K1 b - - 0 26,Rxa6,"PovScore(Cp(-876), BLACK)",e4c3,0
202,2,26,negras,5k2/6p1/R3p2p/2n1p3/2p5/2P4P/PP3PP1/6K1 w - - 1 27,Nc5,"PovScore(Cp(+893), WHITE)",a6a5,0
203,2,27,blancas,5k2/6p1/2R1p2p/2n1p3/2p5/2P4P/PP3PP1/6K1 b - - 2 27,Rc6,"PovScore(Cp(-832), BLACK)",f8e7,0
204,2,27,negras,5k2/3n2p1/2R1p2p/4p3/2p5/2P4P/PP3PP1/6K1 w - - 3 28,Nd7,"PovScore(Cp(+848), WHITE)",a2a3,0
205,2,28,blancas,5k2/3n2p1/2R1p2p/4p3/P1p5/2P4P/1P3PP1/6K1 b - - 0 28,a4,"PovScore(Cp(-809), BLACK)",f8g8,0
206,2,28,negras,8/3nk1p1/2R1p2p/4p3/P1p5/2P4P/1P3PP1/6K1 w - - 1 29,Ke7,"PovScore(Cp(+878), WHITE)",g1f1,0
207,2,29,blancas,8/3nk1p1/2R1p2p/P3p3/2p5/2P4P/1P3PP1/6K1 b - - 0 29,a5,"PovScore(Cp(-826), BLACK)",g7g6,0
208,2,29,negras,1n6/4k1p1/2R1p2p/P3p3/2p5/2P4P/1P3PP1/6K1 w - - 1 30,Nb8,"PovScore(Cp(+936), WHITE)",c6b6,0
209,2,30,blancas,1n6/4k1p1/1R2p2p/P3p3/2p5/2P4P/1P3PP1/6K1 b - - 2 30,Rb6,"PovScore(Cp(-859), BLACK)",g7g6,0
210,2,30,negras,8/3nk1p1/1R2p2p/P3p3/2p5/2P4P/1P3PP1/6K1 w - - 3 31,Nd7,"PovScore(Cp(+892), WHITE)",b6b7,0
211,2,31,blancas,8/1R1nk1p1/4p2p/P3p3/2p5/2P4P/1P3PP1/6K1 b - - 4 31,Rb7,"PovScore(Cp(-886), BLACK)",e7d6,0
212,2,31,negras,3k4/1R1n2p1/4p2p/P3p3/2p5/2P4P/1P3PP1/6K1 w - - 5 32,Kd8,"PovScore(Cp(+929), WHITE)",h3h4,0
213,2,32,blancas,3k4/1R1n2p1/P3p2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 32,a6,"PovScore(Cp(-930), BLACK)",e5e4,0
214,2,32,negras,3k4/1R4p1/P3p2p/2n1p3/2p5/2P4P/1P3PP1/6K1 w - - 1 33,Nc5,"PovScore(Cp(+971), WHITE)",b7b8,0
215,2,33,blancas,3k4/PR4p1/4p2p/2n1p3/2p5/2P4P/1P3PP1/6K1 b - - 0 33,a7,"PovScore(Cp(-698), BLACK)",c5b7,0
216,2,33,negras,3k4/Pn4p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 0 34,Nxb7,"PovScore(Cp(+781), WHITE)",a7a8r,0
217,2,34,blancas,Q2k4/1n4p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 34,a8=Q+,"PovScore(Cp(-675), BLACK)",d8c7,0
218,2,34,negras,Q7/1nk3p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 1 35,Kc7,"PovScore(Cp(+676), WHITE)",a8a4,0
219,2,35,blancas,6Q1/1nk3p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 2 35,Qg8,"PovScore(Cp(-690), BLACK)",c7d6,0
220,2,35,negras,6Q1/2k3p1/3np2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 3 36,Nd6,"PovScore(Cp(+713), WHITE)",g8g7,0
221,2,36,blancas,8/2k3Q1/3np2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 36,Qxg7+,"PovScore(Cp(-717), BLACK)",c7c6,0
222,2,36,negras,8/6Q1/2knp2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 1 37,Kc6,"PovScore(Cp(+748), WHITE)",g7h6,0
223,2,37,blancas,8/8/2knp2Q/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 37,Qxh6,"PovScore(Cp(-694), BLACK)",c6d5,0
224,2,37,negras,8/8/3np2Q/3kp3/2p5/2P4P/1P3PP1/6K1 w - - 1 38,Kd5,"PovScore(Cp(+795), WHITE)",h6e3,0
225,2,38,blancas,8/8/3np3/3kp3/2p5/2P4P/1P1Q1PP1/6K1 b - - 2 38,Qd2+,"PovScore(Cp(-772), BLACK)",d5c6,0
226,2,38,negras,8/8/3np3/2k1p3/2p5/2P4P/1P1Q1PP1/6K1 w - - 3 39,Kc5,"PovScore(Cp(+743), WHITE)",d2d6,0
227,2,39,blancas,8/8/3np3/2k1p3/2p4P/2P5/1P1Q1PP1/6K1 b - - 0 39,h4,"PovScore(Cp(-735), BLACK)",e5e4,0
228,2,39,negras,8/8/3np3/2k5/2p1p2P/2P5/1P1Q1PP1/6K1 w - - 0 40,e4,"PovScore(Cp(+823), WHITE)",d2d6,0
229,2,40,blancas,8/8/3np3/2k4P/2p1p3/2P5/1P1Q1PP1/6K1 b - - 0 40,h5,"PovScore(Cp(-782), BLACK)",d6f5,0
230,2,40,negras,8/8/4p3/2k2n1P/2p1p3/2P5/1P1Q1PP1/6K1 w - - 1 41,Nf5,"PovScore(Cp(+786), WHITE)",d2f4,0
231,2,41,blancas,8/8/4p2P/2k2n2/2p1p3/2P5/1P1Q1PP1/6K1 b - - 0 41,h6,"PovScore(Cp(-721), BLACK)",f5d6,0
232,2,41,negras,8/8/4p2P/2k2n2/2p5/2P1p3/1P1Q1PP1/6K1 w - - 0 42,e3,"PovScore(Cp(+888), WHITE)",d2e3,0
233,2,42,blancas,8/8/4p2P/2k2n2/2p5/2P1Q3/1P3PP1/6K1 b - - 0 42,Qxe3+,"PovScore(Cp(-823), BLACK)",c5d5,0
234,2,42,negras,8/8/4p2P/2k5/2p5/2P1n3/1P3PP1/6K1 w - - 0 43,Nxe3,"PovScore(Cp(+847), WHITE)",f2e3,0
235,2,43,blancas,8/8/4p2P/2k5/2p5/2P1P3/1P4P1/6K1 b - - 0 43,fxe3,"PovScore(Cp(-840), BLACK)",c5b5,0
236,2,43,negras,8/8/4p2P/3k4/2p5/2P1P3/1P4P1/6K1 w - - 1 44,Kd5,"PovScore(Cp(+841), WHITE)",e3e4,0
237,2,44,blancas,8/7P/4p3/3k4/2p5/2P1P3/1P4P1/6K1 b - - 0 44,h7,"PovScore(Cp(-886), BLACK)",d5c5,0
238,2,44,negras,8/7P/4p3/8/2p1k3/2P1P3/1P4P1/6K1 w - - 1 45,Ke4,"PovScore(Cp(+909), WHITE)",g1f2,0
239,2,45,blancas,7Q/8/4p3/8/2p1k3/2P1P3/1P4P1/6K1 b - - 0 45,h8=Q,"PovScore(Cp(-911), BLACK)",e4f5,0
240,2,45,negras,7Q/8/8/4p3/2p1k3/2P1P3/1P4P1/6K1 w - - 0 46,e5,"PovScore(Cp(+6242), WHITE)",h8e5,0
241,2,46,blancas,7Q/8/8/4p3/2p1k3/2P1P3/1P3KP1/8 b - - 1 46,Kf2,"PovScore(Cp(-6395), BLACK)",e4d5,0
242,2,46,negras,7Q/8/8/3kp3/2p5/2P1P3/1P3KP1/8 w - - 2 47,Kd5,"PovScore(Cp(+6273), WHITE)",h8e5,0
243,2,47,blancas,6Q1/8/8/3kp3/2p5/2P1P3/1P3KP1/8 b - - 3 47,Qg8+,"PovScore(Cp(-6465), BLACK)",d5c5,0
244,2,47,negras,6Q1/8/8/4p3/2p1k3/2P1P3/1P3KP1/8 w - - 4 48,Ke4,"PovScore(Cp(+6474), WHITE)",g8c4,0
245,2,48,blancas,8/8/8/4p3/2Q1k3/2P1P3/1P3KP1/8 b - - 0 48,Qxc4+,"PovScore(Cp(-6474), BLACK)",e4f5,0
246,2,48,negras,8/8/8/4pk2/2Q5/2P1P3/1P3KP1/8 w - - 1 49,Kf5,"PovScore(Cp(+6450), WHITE)",b2b4,0
247,2,49,blancas,8/8/8/4pk2/1PQ5/2P1P3/5KP1/8 b - - 0 49,b4,"PovScore(Cp(-6445), BLACK)",f5f6,0
248,2,49,negras,8/8/5k2/4p3/1PQ5/2P1P3/5KP1/8 w - - 1 50,Kf6,"PovScore(Cp(+6475), WHITE)",c4e6,0
249,2,50,blancas,8/8/5k2/1P2p3/2Q5/2P1P3/5KP1/8 b - - 0 50,b5,"PovScore(Cp(-6483), BLACK)",f6f5,0
250,2,50,negras,8/8/8/1P2pk2/2Q5/2P1P3/5KP1/8 w - - 1 51,Kf5,"PovScore(Cp(+6493), WHITE)",b5b6,0
251,2,51,blancas,8/8/1P6/4pk2/2Q5/2P1P3/5KP1/8 b - - 0 51,b6,"PovScore(Cp(-7612), BLACK)",f5f6,0
252,2,51,negras,8/8/1P6/5k2/2Q1p3/2P1P3/5KP1/8 w - - 0 52,e4,"PovScore(Mate(+5), WHITE)",c4d5,0
253,2,52,blancas,8/1P6/8/5k2/2Q1p3/2P1P3/5KP1/8 b - - 0 52,b7,"PovScore(Mate(-4), BLACK)",f5f6,0
254,2,52,negras,8/1P6/8/8/2Q1p1k1/2P1P3/5KP1/8 w - - 1 53,Kg4,"PovScore(Mate(+3), WHITE)",c4e4,0
255,2,53,blancas,1Q6/8/8/8/2Q1p1k1/2P1P3/5KP1/8 b - - 0 53,b8=Q,"PovScore(Mate(-2), BLACK)",g4h5,0
256,2,53,negras,1Q6/8/8/5k2/2Q1p3/2P1P3/5KP1/8 w - - 1 54,Kf5,"PovScore(Mate(+2), WHITE)",c4f7,0
257,2,54,blancas,1Q6/5Q2/8/5k2/4p3/2P1P3/5KP1/8 b - - 2 54,Qf7+,"PovScore(Mate(-1), BLACK)",f5g4,0
258,2,54,negras,1Q6/5Q2/8/8/4p1k1/2P1P3/5KP1/8 w - - 3 55,Kg4,"PovScore(Mate(+1), WHITE)",b8g3,0
259,2,55,blancas,8/5Q2/8/8/4pQk1/2P1P3/5KP1/8 b - - 4 55,Qbf4#,"PovScore(Mate(-0), BLACK)",,0
260,3,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,"PovScore(Cp(-51), BLACK)",e7e5,2
261,3,1,negras,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c5,"PovScore(Cp(+50), WHITE)",g1f3,2
262,3,2,blancas,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3,"PovScore(Cp(-62), BLACK)",b8c6,2
263,3,2,negras,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Nc6,"PovScore(Cp(+32), WHITE)",c2c3,2
264,3,3,blancas,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Bb5,"PovScore(Cp(-46), BLACK)",g7g6,2
265,3,3,negras,r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,g6,"PovScore(Cp(+85), WHITE)",e1g1,2
266,3,4,blancas,r1bqkbnr/pp1ppp1p/2B3p1/2p5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,Bxc6,"PovScore(Cp(-69), BLACK)",b7c6,2
267,3,4,negras,r1bqkbnr/pp2pp1p/2p3p1/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,dxc6,"PovScore(Cp(+111), WHITE)",d1e2,2
268,3,5,blancas,r1bqkbnr/pp2pp1p/2p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5,d3,"PovScore(Cp(-78), BLACK)",c8g4,2
269,3,5,negras,r1b1kbnr/ppq1pp1p/2p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 6,Qc7,"PovScore(Cp(+89), WHITE)",e1g1,2
270,3,6,blancas,r1b1kbnr/ppq1pp1p/2p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 2 6,O-O,"PovScore(Cp(-109), BLACK)",f8g7,2
271,3,6,negras,r1b1kbnr/ppq2p1p/2p3p1/2p1p3/4P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 7,e5,"PovScore(Cp(+79), WHITE)",a2a4,2
272,3,7,blancas,r1b1kbnr/ppq2p1p/2p3p1/2p1p3/4P3/3PBN2/PPP2PPP/RN1Q1RK1 b kq - 1 7,Be3,"PovScore(Cp(-55), BLACK)",g8f6,2
273,3,7,negras,r1b1kb1r/ppq2p1p/2p2np1/2p1p3/4P3/3PBN2/PPP2PPP/RN1Q1RK1 w kq - 2 8,Nf6,"PovScore(Cp(+128), WHITE)",e3g5,2
274,3,8,blancas,r1b1kb1r/ppq2p1p/2p2np1/2p1p3/4P3/3PBN2/PPP2PPP/RN2QRK1 b kq - 3 8,Qe1,"PovScore(Cp(-83), BLACK)",c8e6,2
275,3,8,negras,r3kb1r/ppq2p1p/2p2np1/2p1p3/4P1b1/3PBN2/PPP2PPP/RN2QRK1 w kq - 4 9,Bg4,"PovScore(Cp(+89), WHITE)",f3d2,2
276,3,9,blancas,r3kb1r/ppq2p1p/2p2np1/2p1p3/4P1b1/3PBN2/PPPN1PPP/R3QRK1 b kq - 5 9,Nbd2,"PovScore(Cp(-75), BLACK)",f6d7,2
277,3,9,negras,r3kb1r/ppq2p1p/2p3p1/2p1p2n/4P1b1/3PBN2/PPPN1PPP/R3QRK1 w kq - 6 10,Nh5,"PovScore(Cp(+79), WHITE)",a1c1,2
278,3,10,blancas,r3kb1r/ppq2p1p/2p3p1/2p1p2n/4P1b1/P2PBN2/1PPN1PPP/R3QRK1 b kq - 0 10,a3,"PovScore(Cp(-47), BLACK)",f7f6,2
279,3,10,negras,r3k2r/ppq1bp1p/2p3p1/2p1p2n/4P1b1/P2PBN2/1PPN1PPP/R3QRK1 w kq - 1 11,Be7,"PovScore(Cp(+55), WHITE)",a3a4,2
280,3,11,blancas,r3k2r/ppq1bp1p/2p3p1/2p1p2n/4P1b1/P2PBN2/1PPN1PPP/RQ3RK1 b kq - 2 11,Qb1,"PovScore(Cp(-41), BLACK)",f7f6,2
281,3,11,negras,r3k2r/ppq1bp1p/2p3p1/2p1p3/4Pnb1/P2PBN2/1PPN1PPP/RQ3RK1 w kq - 3 12,Nf4,"PovScore(Cp(+34), WHITE)",b1e1,2
282,3,12,blancas,r3k2r/ppq1bp1p/2p3p1/2p1p3/1P2Pnb1/P2PBN2/2PN1PPP/RQ3RK1 b kq - 0 12,b4,"PovScore(Cp(-48), BLACK)",g4f3,2
283,3,12,negras,r3k2r/ppq1bp1p/2p3p1/2p1p3/1P2P1b1/P2PBN2/2PNnPPP/RQ3RK1 w kq - 1 13,Ne2+,"PovScore(Cp(+95), WHITE)",g1h1,2
284,3,13,blancas,r3k2r/ppq1bp1p/2p3p1/2p1p3/1P2P1b1/P2PBN2/2PNnPPP/RQ3R1K b kq - 2 13,Kh1,"PovScore(Cp(-37), BLACK)",c5b4,2
285,3,13,negras,r3k2r/ppq1bp1p/2p3p1/2p1p3/1P1nP1b1/P2PBN2/2PN1PPP/RQ3R1K w kq - 3 14,Nd4,"PovScore(Cp(+86), WHITE)",b4c5,2
286,3,14,blancas,r3k2r/ppq1bp1p/2p3p1/2p1p3/1P1nP1b1/P2PB3/2PN1PPP/RQ3RNK b kq - 4 14,Ng1,"PovScore(Cp(-122), BLACK)",f7f5,2
287,3,14,negras,r3k2r/ppq1bp1p/2p5/2p1p1p1/1P1nP1b1/P2PB3/2PN1PPP/RQ3RNK w kq - 0 15,g5,"PovScore(Cp(+158), WHITE)",h2h3,2
