,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado,parte_partida
65,1,4,negras,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,Qb6,55.0,g1f3,0,Apertura
66,1,5,blancas,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5,Nf3,-24.0,c5d4,0,Apertura
67,1,5,negras,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6,Nc6,8.0,f1d3,0,Apertura
68,1,6,blancas,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq - 4 6,Bd3,-23.0,c5d4,0,Apertura
69,1,6,negras,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3p4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 0 7,cxd4,1.0,c3d4,0,Apertura
70,1,7,blancas,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3p4/2PB1N2/PP3PPP/RNBQ1RK1 b kq - 1 7,O-O,0,d4c3,0,Apertura
71,1,7,negras,r3kbnr/pp1b1ppp/1qn1p3/3pP3/3p4/2PB1N2/PP3PPP/RNBQ1RK1 w kq - 2 8,Bd7,-20.0,c3d4,0,Apertura
72,1,8,blancas,r3kbnr/pp1b1ppp/1qn1p3/3pP3/3p4/2PB1N2/PP1N1PPP/R1BQ1RK1 b kq - 3 8,Nbd2,12.0,d4c3,0,Medio_juego
73,1,8,negras,2r1kbnr/pp1b1ppp/1qn1p3/3pP3/3p4/2PB1N2/PP1N1PPP/R1BQ1RK1 w k - 4 9,Rc8,0,c3d4,0,Medio_juego
74,1,9,blancas,2r1kbnr/pp1b1ppp/1qn1p3/3pP3/3p4/1NPB1N2/PP3PPP/R1BQ1RK1 b k - 5 9,Nb3,77.0,d4c3,0,Medio_juego
75,1,9,negras,2r1kbnr/pp1b1ppp/1qn1p3/3pP3/8/1NpB1N2/PP3PPP/R1BQ1RK1 w k - 0 10,dxc3,-36.0,b2c3,0,Medio_juego
76,1,10,blancas,2r1kbnr/pp1b1ppp/1qn1p3/3pP3/8/1NPB1N2/P4PPP/R1BQ1RK1 b k - 0 10,bxc3,66.0,b6c7,0,Medio_juego
77,1,10,negras,2r1kbnr/ppqb1ppp/2n1p3/3pP3/8/1NPB1N2/P4PPP/R1BQ1RK1 w k - 1 11,Qc7,-2.0,d1e2,0,Medio_juego
78,1,11,blancas,2r1kbnr/ppqb1ppp/2n1p3/3pP3/8/1NPB1N2/P4PPP/R1BQR1K1 b k - 2 11,Re1,55.0,g8e7,0,Medio_juego
79,1,11,negras,2r1kb1r/ppqbnppp/2n1p3/3pP3/8/1NPB1N2/P4PPP/R1BQR1K1 w k - 3 12,Nge7,-70.0,c1a3,0,Medio_juego
80,1,12,blancas,2r1kb1r/ppqbnppp/2n1p3/3pP3/7P/1NPB1N2/P4PP1/R1BQR1K1 b k - 0 12,h4,81.0,e7g6,0,Medio_juego
81,1,12,negras,2r1kb1r/ppqb1ppp/2n1p1n1/3pP3/7P/1NPB1N2/P4PP1/R1BQR1K1 w k - 1 13,Ng6,38.0,h4h5,0,Medio_juego
82,1,13,blancas,2r1kb1r/ppqb1ppp/2n1p1n1/3pP3/7P/1NPB1N2/P3QPP1/R1B1R1K1 b k - 2 13,Qe2,5.0,a7a6,0,Medio_juego
83,1,13,negras,2r1k2r/ppqbbppp/2n1p1n1/3pP3/7P/1NPB1N2/P3QPP1/R1B1R1K1 w k - 3 14,Be7,113.0,h4h5,0,Medio_juego
84,1,14,blancas,2r1k2r/ppqbbppp/2n1p1n1/3pP2P/8/1NPB1N2/P3QPP1/R1B1R1K1 b k - 0 14,h5,-62.0,g6h4,0,Medio_juego
85,1,14,negras,2r1k2r/ppqbbppp/2n1p3/3pn2P/8/1NPB1N2/P3QPP1/R1B1R1K1 w k - 0 15,Ngxe5,121.0,f3e5,0,Medio_juego
86,1,15,blancas,2r1k2r/ppqbbppp/2n1p3/3pN2P/8/1NPB4/P3QPP1/R1B1R1K1 b k - 0 15,Nxe5,-12.0,c6e5,0,Medio_juego
87,1,15,negras,2r1k2r/pp1bbppp/2n1p3/3pq2P/8/1NPB4/P3QPP1/R1B1R1K1 w k - 0 16,Qxe5,98.0,e2e5,0,Medio_juego
88,1,16,blancas,2r1k2r/pp1bbppp/2n1p3/3pQ2P/8/1NPB4/P4PP1/R1B1R1K1 b k - 0 16,Qxe5,-123.0,c6e5,0,Medio_juego
89,1,16,negras,2r1k2r/pp1bbppp/4p3/3pn2P/8/1NPB4/P4PP1/R1B1R1K1 w k - 0 17,Nxe5,147.0,e1e5,0,Medio_juego
90,1,17,blancas,2r1k2r/pp1bbppp/4p3/3pR2P/8/1NPB4/P4PP1/R1B3K1 b k - 0 17,Rxe5,-33.0,c8c3,0,Medio_juego
91,1,17,negras,2r1k2r/pp1b1ppp/4pb2/3pR2P/8/1NPB4/P4PP1/R1B3K1 w k - 1 18,Bf6,132.0,e5e3,0,Medio_juego
92,1,18,blancas,2r1k2r/pp1b1ppp/4pb2/3p3P/8/1NPBR3/P4PP1/R1B3K1 b k - 2 18,Re3,-161.0,f6c3,0,Medio_juego
93,1,18,negras,4k2r/pp1b1ppp/4pb2/3p3P/8/1NrBR3/P4PP1/R1B3K1 w k - 0 19,Rxc3,165.0,c1b2,0,Medio_juego
94,1,19,blancas,4k2r/pp1b1ppp/4pb2/3p3P/8/1NrBR3/P4PP1/1RB3K1 b k - 1 19,Rb1,-188.0,d7a4,0,Medio_juego
95,1,19,negras,4k2r/pp1b1ppp/4pb2/7P/3p4/1NrBR3/P4PP1/1RB3K1 w k - 0 20,d4,210.0,e3f3,0,Medio_juego
96,1,20,blancas,4k2r/pp1b1ppp/4pb2/7P/3p4/1NrB2R1/P4PP1/1RB3K1 b k - 1 20,Rg3,-225.0,h7h6,0,Medio_juego
97,1,20,negras,5rk1/pp1b1ppp/4pb2/7P/3p4/1NrB2R1/P4PP1/1RB3K1 w - - 2 21,O-O,260.0,c1a3,0,Medio_juego
98,1,21,blancas,5rk1/pp1b1ppp/4pb2/7P/3p4/1NrB2R1/PB3PP1/1R4K1 b - - 3 21,Bb2,-241.0,d7a4,0,Medio_juego
99,1,21,negras,2r3k1/pp1b1ppp/4pb2/7P/3p4/1NrB2R1/PB3PP1/1R4K1 w - - 4 22,Rfc8,280.0,h5h6,0,Medio_juego
100,1,22,blancas,2r3k1/pp1b1ppp/4pb2/7P/3p4/1NBB2R1/P4PP1/1R4K1 b - - 0 22,Bxc3,-217.0,d4c3,0,Medio_juego
101,1,22,negras,2r3k1/pp1b1ppp/4pb2/7P/8/1NpB2R1/P4PP1/1R4K1 w - - 0 23,dxc3,297.0,d3c2,0,Medio_juego
102,1,23,blancas,2r3k1/pp1b1ppp/4pb2/7P/8/1NpB2R1/P4PP1/3R2K1 b - - 1 23,Rd1,-261.0,c3c2,0,Medio_juego
103,1,23,negras,2r3k1/pp3ppp/2b1pb2/7P/8/1NpB2R1/P4PP1/3R2K1 w - - 2 24,Bc6,204.0,d3c2,0,Medio_juego
104,1,24,blancas,2r3k1/pp3ppp/2b1pb2/7P/8/1Np3R1/P1B2PP1/3R2K1 b - - 3 24,Bc2,-250.0,c6a4,0,Medio_juego
105,1,24,negras,2r2k2/pp3ppp/2b1pb2/7P/8/1Np3R1/P1B2PP1/3R2K1 w - - 4 25,Kf8,338.0,g3d3,0,Medio_juego
106,1,25,blancas,2r2k2/pp3ppp/2b1pb2/7P/8/1Np1R3/P1B2PP1/3R2K1 b - - 5 25,Re3,-236.0,c6a4,0,Medio_juego
107,1,25,negras,2r2k2/p4ppp/1pb1pb2/7P/8/1Np1R3/P1B2PP1/3R2K1 w - - 0 26,b6,236.0,g1f1,0,Medio_juego
108,1,26,blancas,2r2k2/p4ppp/1pb1pb2/7P/3N4/2p1R3/P1B2PP1/3R2K1 b - - 1 26,Nd4,-240.0,c6b7,0,Medio_juego
109,1,26,negras,2r2k2/p4ppp/1p2pb2/3b3P/3N4/2p1R3/P1B2PP1/3R2K1 w - - 2 27,Bd5,237.0,d4b5,0,Medio_juego
110,1,27,blancas,2r2k2/p4ppp/1p2pb2/3b3P/P2N4/2p1R3/2B2PP1/3R2K1 b - - 0 27,a4,-211.0,c8c4,0,Medio_juego
111,1,27,negras,2r2k2/p4p1p/1p2pbp1/3b3P/P2N4/2p1R3/2B2PP1/3R2K1 w - - 0 28,g6,319.0,d4b5,0,Medio_juego
112,1,28,blancas,2r2k2/p4p1p/1p2pbP1/3b4/P2N4/2p1R3/2B2PP1/3R2K1 b - - 0 28,hxg6,-214.0,h7g6,0,Medio_juego
113,1,28,negras,2r2k2/p4p2/1p2pbp1/3b4/P2N4/2p1R3/2B2PP1/3R2K1 w - - 0 29,hxg6,240.0,d4b5,0,Medio_juego
114,1,29,blancas,2r2k2/p4p2/1p2pbp1/1N1b4/P7/2p1R3/2B2PP1/3R2K1 b - - 1 29,Nb5,-209.0,a7a6,0,Medio_juego
115,1,29,negras,5k2/p4p2/1p2pbp1/1N1b4/P1r5/2p1R3/2B2PP1/3R2K1 w - - 2 30,Rc4,307.0,b5a7,0,Medio_juego
116,1,30,blancas,5k2/N4p2/1p2pbp1/3b4/P1r5/2p1R3/2B2PP1/3R2K1 b - - 0 30,Nxa7,-235.0,f6d4,0,Medio_juego
117,1,30,negras,5k2/N4p2/1p2pbp1/3b4/Pr6/2p1R3/2B2PP1/3R2K1 w - - 1 31,Rb4,365.0,a7b5,0,Medio_juego
118,1,31,blancas,5k2/5p2/1p2pbp1/1N1b4/Pr6/2p1R3/2B2PP1/3R2K1 b - - 2 31,Nb5,-236.0,d5b3,0,Medio_juego
119,1,31,negras,5k2/5p2/1p2pbp1/1N1b4/P7/2p1R3/1rB2PP1/3R2K1 w - - 3 32,Rb2,269.0,b5a3,0,Medio_juego
120,1,32,blancas,5k2/5p2/1p2pbp1/1N1b4/P7/2p1R3/1rB2PP1/2R3K1 b - - 4 32,Rc1,-248.0,f6g5,0,Medio_juego
121,1,32,negras,5k2/5p2/1p2p1p1/1N1b2b1/P7/2p1R3/1rB2PP1/2R3K1 w - - 5 33,Bg5,215.0,b5c3,0,Medio_juego
122,1,33,blancas,5k2/5p2/1p2p1p1/3b2b1/P7/2N1R3/1rB2PP1/2R3K1 b - - 0 33,Nxc3,-191.0,g5e3,0,Medio_juego
123,1,33,negras,5k2/5p2/1p2p1p1/3b4/P7/2N1b3/1rB2PP1/2R3K1 w - - 0 34,Bxe3,277.0,f2e3,0,Medio_juego
124,1,34,blancas,5k2/5p2/1p2p1p1/3b4/P7/2N1P3/1rB3P1/2R3K1 b - - 0 34,fxe3,-300.0,d5c4,0,Medio_juego
125,1,34,negras,5k2/5p2/1pb1p1p1/8/P7/2N1P3/1rB3P1/2R3K1 w - - 1 35,Bc6,321.0,c2e4,0,Medio_juego
126,1,35,blancas,5k2/5p2/1pb1p1p1/8/P3B3/2N1P3/1r4P1/2R3K1 b - - 2 35,Be4,-341.0,c6e8,0,Medio_juego
127,1,35,negras,5k2/3b1p2/1p2p1p1/8/P3B3/2N1P3/1r4P1/2R3K1 w - - 3 36,Bd7,328.0,c1b1,0,Medio_juego
128,1,36,blancas,5k2/3b1p2/1p2p1p1/8/P7/2NBP3/1r4P1/2R3K1 b - - 4 36,Bd3,-324.0,b2b3,0,Medio_juego
129,1,36,negras,5k2/5p2/1pb1p1p1/8/P7/2NBP3/1r4P1/2R3K1 w - - 5 37,Bc6,305.0,d3e4,0,Medio_juego
130,1,37,blancas,5k2/5p2/1pb1p1p1/8/P7/2NBP3/1rR3P1/6K1 b - - 6 37,Rc2,-368.0,b2b3,0,Medio_juego
131,1,37,negras,5k2/5p2/1pb1p1p1/8/Pr6/2NBP3/2R3P1/6K1 w - - 7 38,Rb4,325.0,c2a2,0,Medio_juego
132,1,38,blancas,5k2/5p2/1pb1p1p1/1B6/Pr6/2N1P3/2R3P1/6K1 b - - 8 38,Bb5,-362.0,c6b5,0,Medio_juego
133,1,38,negras,5k2/5p2/1p2p1p1/1b6/Pr6/2N1P3/2R3P1/6K1 w - - 0 39,Bxb5,356.0,a4b5,0,Final
134,1,39,blancas,5k2/5p2/1p2p1p1/1P6/1r6/2N1P3/2R3P1/6K1 b - - 0 39,axb5,-353.0,b4b3,0,Final
135,1,39,negras,5k2/5p2/1p2p1p1/1P6/2r5/2N1P3/2R3P1/6K1 w - - 1 40,Rc4,373.0,g2g3,0,Final
136,1,40,blancas,5k2/5p2/1p2p1p1/1P6/2r5/2N1P3/2R2KP1/8 b - - 2 40,Kf2,-389.0,c4c8,0,Final
137,1,40,negras,8/4kp2/1p2p1p1/1P6/2r5/2N1P3/2R2KP1/8 w - - 3 41,Ke7,402.0,g2g3,0,Final
138,1,41,blancas,8/4kp2/1p2p1p1/1P6/2r5/2N1P3/2R1K1P1/8 b - - 4 41,Ke2,-400.0,c4c8,0,Final
139,1,41,negras,8/4k3/1p2p1p1/1P3p2/2r5/2N1P3/2R1K1P1/8 w - - 0 42,f5,431.0,e2d3,0,Final
140,1,42,blancas,8/4k3/1p2p1p1/1P3p2/2r5/2NKP3/2R3P1/8 b - - 1 42,Kd3,-393.0,c4c7,0,Final
141,1,42,negras,8/4k3/1p2p1p1/1P3p2/1r6/2NKP3/2R3P1/8 w - - 2 43,Rb4,423.0,g2g3,0,Final
142,1,43,blancas,8/4k3/1p2p1p1/1P3p2/1r6/2NKP3/R5P1/8 b - - 3 43,Ra2,-408.0,e7f6,0,Final
143,1,43,negras,8/8/1p2pkp1/1P3p2/1r6/2NKP3/R5P1/8 w - - 4 44,Kf6,508.0,a2a8,0,Final
144,1,44,blancas,8/8/Rp2pkp1/1P3p2/1r6/2NKP3/6P1/8 b - - 5 44,Ra6,-466.0,f6e5,0,Final
145,1,44,negras,8/8/Rp2pkp1/1P3p2/8/2NKP3/1r4P1/8 w - - 6 45,Rb2,512.0,g2g3,0,Final
146,1,45,blancas,8/8/1R2pkp1/1P3p2/8/2NKP3/1r4P1/8 b - - 0 45,Rxb6,-432.0,b2b3,0,Final
147,1,45,negras,8/8/1R2pkp1/1P3p2/8/2NKP3/6r1/8 w - - 0 46,Rxg2,558.0,b6c6,0,Final
148,1,46,blancas,8/8/1R2pkp1/1P1N1p2/8/3KP3/6r1/8 b - - 1 46,Nd5+,-460.0,f6e5,0,Final
149,1,46,negras,8/8/1R2p1p1/1P1Nkp2/8/3KP3/6r1/8 w - - 2 47,Ke5,878.0,d5f4,0,Final
150,1,47,blancas,8/8/1R2p1p1/1P2kp2/5N2/3KP3/6r1/8 b - - 3 47,Nf4,-826.0,g2d2,0,Final
151,2,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,-46.0,e7e5,0,Apertura
152,2,1,negras,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e5,35.0,g1f3,0,Apertura
153,2,2,blancas,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3,-51.0,b8c6,0,Apertura
154,2,2,negras,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Nc6,26.0,f1c4,0,Apertura
155,2,3,blancas,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Bb5,-45.0,g8f6,0,Apertura
156,2,3,negras,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,Nf6,30.0,b1c3,0,Apertura
157,2,4,blancas,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,d3,-24.0,f8c5,0,Apertura
158,2,4,negras,r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,Bc5,75.0,e1g1,0,Apertura
159,2,5,blancas,r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 5,c3,26.0,e8g8,0,Apertura
160,2,5,negras,r1bqk2r/ppp2ppp/2n2n2/1Bbpp3/4P3/2PP1N2/PP3PPP/RNBQK2R w KQkq - 0 6,d5,69.0,f3e5,0,Apertura
161,2,6,blancas,r1bqk2r/ppp2ppp/2n2n2/1Bbpp3/4P3/2PP1N2/PP2QPPP/RNB1K2R b KQkq - 1 6,Qe2,28.0,e8g8,0,Medio_juego
162,2,6,negras,r1bqk2r/ppp2ppp/2n2n2/1Bb1p3/4p3/2PP1N2/PP2QPPP/RNB1K2R w KQkq - 0 7,dxe4,44.0,d3e4,0,Medio_juego
163,2,7,blancas,r1bqk2r/ppp2ppp/2n2n2/1Bb1p3/4P3/2P2N2/PP2QPPP/RNB1K2R b KQkq - 0 7,dxe4,-17.0,e8g8,0,Medio_juego
164,2,7,negras,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P1b1/2P2N2/PP2QPPP/RNB1K2R w KQkq - 1 8,Bg4,129.0,b1d2,0,Medio_juego
165,2,8,blancas,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P1b1/2P2N1P/PP2QPP1/RNB1K2R b KQkq - 0 8,h3,-54.0,g4f3,0,Medio_juego
166,2,8,negras,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P3/2P2b1P/PP2QPP1/RNB1K2R w KQkq - 0 9,Bxf3,73.0,e2f3,0,Medio_juego
167,2,9,blancas,r2qk2r/ppp2ppp/2n2n2/1Bb1p3/4P3/2P2Q1P/PP3PP1/RNB1K2R b KQkq - 0 9,Qxf3,-66.0,a7a6,0,Medio_juego
168,2,9,negras,r2qk2r/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP3PP1/RNB1K2R w KQkq - 0 10,h6,71.0,b5a4,0,Medio_juego
169,2,10,blancas,r2qk2r/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B1K2R b KQkq - 1 10,Nd2,-86.0,e8g8,0,Medio_juego
170,2,10,negras,r2q1rk1/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B1K2R w KQ - 2 11,O-O,95.0,d2b3,0,Medio_juego
171,2,11,blancas,r2q1rk1/ppp2pp1/2n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 b - - 3 11,O-O,-37.0,c5b6,0,Medio_juego
172,2,11,negras,r2q1rk1/1pp2pp1/p1n2n1p/1Bb1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 w - - 0 12,a6,65.0,b5c6,0,Medio_juego
173,2,12,blancas,r2q1rk1/1pp2pp1/p1B2n1p/2b1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 b - - 0 12,Bxc6,-81.0,b7c6,0,Medio_juego
174,2,12,negras,r2q1rk1/2p2pp1/p1p2n1p/2b1p3/4P3/2P2Q1P/PP1N1PP1/R1B2RK1 w - - 0 13,bxc6,105.0,d2b3,0,Medio_juego
175,2,13,blancas,r2q1rk1/2p2pp1/p1p2n1p/2b1p3/2N1P3/2P2Q1P/PP3PP1/R1B2RK1 b - - 1 13,Nc4,-53.0,f8e8,0,Medio_juego
176,2,13,negras,r4rk1/2p1qpp1/p1p2n1p/2b1p3/2N1P3/2P2Q1P/PP3PP1/R1B2RK1 w - - 2 14,Qe7,82.0,b2b4,0,Medio_juego
177,2,14,blancas,r4rk1/2p1qpp1/p1p2n1p/2b1pQ2/2N1P3/2P4P/PP3PP1/R1B2RK1 b - - 3 14,Qf5,-55.0,f8e8,0,Medio_juego
178,2,14,negras,r4rk1/2p2pp1/p1p1qn1p/2b1pQ2/2N1P3/2P4P/PP3PP1/R1B2RK1 w - - 4 15,Qe6,124.0,c4e5,0,Medio_juego
179,2,15,blancas,r4rk1/2p2pp1/p1p1Qn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B2RK1 b - - 0 15,Qxe6,11.0,f7e6,0,Medio_juego
180,2,15,negras,r4rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B2RK1 w - - 0 16,fxe6,162.0,b2b4,0,Medio_juego
181,2,16,blancas,r4rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B1R1K1 b - - 1 16,Re1,-121.0,c5f2,0,Medio_juego
182,2,16,negras,3r1rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P4P/PP3PP1/R1B1R1K1 w - - 2 17,Rad8,199.0,b2b4,0,Medio_juego
183,2,17,blancas,3r1rk1/2p3p1/p1p1pn1p/2b1p3/2N1P3/2P1B2P/PP3PP1/R3R1K1 b - - 3 17,Be3,-78.0,f6e4,0,Medio_juego
184,2,17,negras,3r1rk1/2p3p1/p1p1pn1p/4p3/2N1P3/2P1b2P/PP3PP1/R3R1K1 w - - 0 18,Bxe3,213.0,e1e3,0,Medio_juego
185,2,18,blancas,3r1rk1/2p3p1/p1p1pn1p/4p3/2N1P3/2P1R2P/PP3PP1/R5K1 b - - 0 18,Rxe3,-324.0,f6e4,0,Medio_juego
186,2,18,negras,3r1rk1/2pn2p1/p1p1p2p/4p3/2N1P3/2P1R2P/PP3PP1/R5K1 w - - 1 19,Nd7,213.0,c4a5,0,Medio_juego
187,2,19,blancas,3r1rk1/2pn2p1/p1p1p2p/4p3/2N1P3/2P1R2P/PP3PP1/3R2K1 b - - 2 19,Rd1,-120.0,d7c5,0,Medio_juego
188,2,19,negras,3r1rk1/2pn2p1/p3p2p/2p1p3/2N1P3/2P1R2P/PP3PP1/3R2K1 w - - 0 20,c5,652.0,e3d3,0,Medio_juego
189,2,20,blancas,3r1rk1/2pn2p1/p3p2p/2p1p3/2N1P3/2PR3P/PP3PP1/3R2K1 b - - 1 20,Red3,-649.0,f8f7,0,Medio_juego
190,2,20,negras,3r1rk1/2p3p1/pn2p2p/2p1p3/2N1P3/2PR3P/PP3PP1/3R2K1 w - - 2 21,Nb6,768.0,d3d8,0,Medio_juego
191,2,21,blancas,3R1rk1/2p3p1/pn2p2p/2p1p3/2N1P3/2P4P/PP3PP1/3R2K1 b - - 0 21,Rxd8,-681.0,b6c4,0,Medio_juego
192,2,21,negras,3R1rk1/2p3p1/p3p2p/2p1p3/2n1P3/2P4P/PP3PP1/3R2K1 w - - 0 22,Nxc4,766.0,d8f8,0,Final
193,2,22,blancas,3R1rk1/2pR2p1/p3p2p/2p1p3/2n1P3/2P4P/PP3PP1/6K1 b - - 1 22,R1d7,-739.0,c4b2,0,Final
194,2,22,negras,3R1rk1/2pR2p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 w - - 2 23,Nd6,762.0,d8f8,0,Final
195,2,23,blancas,5Rk1/2pR2p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 b - - 0 23,Rxf8+,-781.0,g8f8,0,Final
196,2,23,negras,5k2/2pR2p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 w - - 0 24,Kxf8,795.0,h3h4,0,Final
197,2,24,blancas,5k2/2R3p1/p2np2p/2p1p3/4P3/2P4P/PP3PP1/6K1 b - - 0 24,Rxc7,-879.0,d6c8,0,Final
198,2,24,negras,5k2/2R3p1/p3p2p/2p1p3/4n3/2P4P/PP3PP1/6K1 w - - 0 25,Nxe4,844.0,a2a4,0,Final
199,2,25,blancas,5k2/R5p1/p3p2p/2p1p3/4n3/2P4P/PP3PP1/6K1 b - - 1 25,Ra7,-833.0,e4c3,0,Final
200,2,25,negras,5k2/R5p1/p3p2p/4p3/2p1n3/2P4P/PP3PP1/6K1 w - - 0 26,c4,835.0,a7a6,0,Final
201,2,26,blancas,5k2/6p1/R3p2p/4p3/2p1n3/2P4P/PP3PP1/6K1 b - - 0 26,Rxa6,-876.0,e4c3,0,Final
202,2,26,negras,5k2/6p1/R3p2p/2n1p3/2p5/2P4P/PP3PP1/6K1 w - - 1 27,Nc5,893.0,a6a5,0,Final
203,2,27,blancas,5k2/6p1/2R1p2p/2n1p3/2p5/2P4P/PP3PP1/6K1 b - - 2 27,Rc6,-832.0,f8e7,0,Final
204,2,27,negras,5k2/3n2p1/2R1p2p/4p3/2p5/2P4P/PP3PP1/6K1 w - - 3 28,Nd7,848.0,a2a3,0,Final
205,2,28,blancas,5k2/3n2p1/2R1p2p/4p3/P1p5/2P4P/1P3PP1/6K1 b - - 0 28,a4,-809.0,f8g8,0,Final
206,2,28,negras,8/3nk1p1/2R1p2p/4p3/P1p5/2P4P/1P3PP1/6K1 w - - 1 29,Ke7,878.0,g1f1,0,Final
207,2,29,blancas,8/3nk1p1/2R1p2p/P3p3/2p5/2P4P/1P3PP1/6K1 b - - 0 29,a5,-826.0,g7g6,0,Final
208,2,29,negras,1n6/4k1p1/2R1p2p/P3p3/2p5/2P4P/1P3PP1/6K1 w - - 1 30,Nb8,936.0,c6b6,0,Final
209,2,30,blancas,1n6/4k1p1/1R2p2p/P3p3/2p5/2P4P/1P3PP1/6K1 b - - 2 30,Rb6,-859.0,g7g6,0,Final
210,2,30,negras,8/3nk1p1/1R2p2p/P3p3/2p5/2P4P/1P3PP1/6K1 w - - 3 31,Nd7,892.0,b6b7,0,Final
211,2,31,blancas,8/1R1nk1p1/4p2p/P3p3/2p5/2P4P/1P3PP1/6K1 b - - 4 31,Rb7,-886.0,e7d6,0,Final
212,2,31,negras,3k4/1R1n2p1/4p2p/P3p3/2p5/2P4P/1P3PP1/6K1 w - - 5 32,Kd8,929.0,h3h4,0,Final
213,2,32,blancas,3k4/1R1n2p1/P3p2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 32,a6,-930.0,e5e4,0,Final
214,2,32,negras,3k4/1R4p1/P3p2p/2n1p3/2p5/2P4P/1P3PP1/6K1 w - - 1 33,Nc5,971.0,b7b8,0,Final
215,2,33,blancas,3k4/PR4p1/4p2p/2n1p3/2p5/2P4P/1P3PP1/6K1 b - - 0 33,a7,-698.0,c5b7,0,Final
216,2,33,negras,3k4/Pn4p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 0 34,Nxb7,781.0,a7a8r,0,Final
217,2,34,blancas,Q2k4/1n4p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 34,a8=Q+,-675.0,d8c7,0,Final
218,2,34,negras,Q7/1nk3p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 1 35,Kc7,676.0,a8a4,0,Final
219,2,35,blancas,6Q1/1nk3p1/4p2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 2 35,Qg8,-690.0,c7d6,0,Final
220,2,35,negras,6Q1/2k3p1/3np2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 3 36,Nd6,713.0,g8g7,0,Final
221,2,36,blancas,8/2k3Q1/3np2p/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 36,Qxg7+,-717.0,c7c6,0,Final
222,2,36,negras,8/6Q1/2knp2p/4p3/2p5/2P4P/1P3PP1/6K1 w - - 1 37,Kc6,748.0,g7h6,0,Final
223,2,37,blancas,8/8/2knp2Q/4p3/2p5/2P4P/1P3PP1/6K1 b - - 0 37,Qxh6,-694.0,c6d5,0,Final
224,2,37,negras,8/8/3np2Q/3kp3/2p5/2P4P/1P3PP1/6K1 w - - 1 38,Kd5,795.0,h6e3,0,Final
